t_s,roll_deg,roll_erpm,cmd_roll_A,pitch_deg,pitch_erpm,cmd_pitch_A,imu2_roll_deg,imu2_pitch_deg,roll_volt,pitch_volt,dt_ms
0.000,0.3914,0,-0.0783,2.0490,0,-0.2049,0.0000,0.0000,0.00,0.00,0.00
0.020,0.3914,0,-0.0783,2.0490,0,-0.2049,0.0000,0.0000,17.30,17.20,20.07
0.040,0.4194,0,-0.0839,2.0188,0,-0.2019,0.0000,0.0000,17.30,17.30,20.09
0.060,0.4194,0,-0.0839,2.0188,0,-0.2019,0.0000,0.0000,17.30,17.30,20.09
0.080,0.4194,5,-0.0839,2.0188,0,-0.2019,0.0000,0.0000,17.40,17.30,20.09
0.100,0.4646,0,-0.0958,2.0422,0,-0.2042,0.0000,0.0000,17.20,17.30,20.10
0.120,0.4646,42,-0.0929,2.0422,0,-0.2042,0.0000,0.0000,17.40,17.30,20.09
0.140,0.5087,27,-0.1257,2.0724,0,-0.2072,0.0000,0.0000,17.30,17.30,20.09
0.160,0.5087,37,-0.1172,2.0724,0,-0.2072,0.0000,0.0000,17.30,17.30,20.09
0.180,0.5087,20,-0.1229,2.0724,0,-0.2072,0.0000,0.0000,17.30,17.30,20.08
0.200,0.5304,5,-0.1175,2.0698,0,-0.2070,0.0000,0.0000,17.30,17.30,20.07
0.220,0.5304,1,-0.1089,2.0698,0,-0.2070,0.0000,0.0000,17.20,17.30,20.07
0.240,0.5124,3,-0.1031,2.0519,0,-0.2052,0.0000,0.0000,17.30,17.20,20.07
0.260,0.5124,3,-0.1042,2.0519,0,-0.2052,0.0000,0.0000,17.30,17.30,20.07
0.280,0.5124,15,-0.1042,2.0519,0,-0.2052,0.0000,0.0000,17.30,17.20,20.07
0.300,0.4754,10,-0.1037,2.0230,0,-0.2023,0.0000,0.0000,17.30,17.30,20.07
0.320,0.4754,27,-0.1008,2.0230,0,-0.2023,0.0000,0.0000,17.30,17.20,20.07
0.340,0.4127,58,-0.0980,1.9817,0,-0.1982,0.0000,0.0000,17.30,17.20,20.07
0.360,0.4127,144,-0.1157,1.9817,0,-0.1982,0.0000,0.0000,17.30,17.30,20.07
0.380,0.4127,472,-0.1648,1.9817,0,-0.1982,0.0000,0.0000,17.30,17.20,20.07
0.400,0.2944,543,-0.3286,1.9004,0,-0.1900,0.0000,0.0000,17.30,17.30,20.07
0.420,0.2944,453,-0.3692,1.9004,0,-0.1900,0.0000,0.0000,17.20,17.30,20.06
0.440,0.1489,293,-0.2886,1.7779,0,-0.1778,0.0000,0.0000,17.20,17.20,20.07
0.460,0.1489,432,-0.1972,1.7779,0,-0.1778,0.0000,0.0000,17.20,17.20,20.07
0.480,0.1489,452,-0.2766,1.7779,0,-0.1778,0.0000,0.0000,17.30,17.30,20.07
0.500,-0.0175,491,-0.2548,1.6227,0,-0.1623,0.0000,0.0000,17.30,17.20,20.08
0.520,-0.0175,411,-0.2771,1.6227,0,-0.1623,0.0000,0.0000,17.30,17.30,20.07
0.540,-0.2475,248,-0.1854,1.4270,0,-0.1427,0.0000,0.0000,17.30,17.20,20.07
0.560,-0.2475,13,-0.0922,1.4270,0,-0.1427,0.0000,0.0000,17.30,17.20,20.09
0.580,-0.2475,18,0.0421,1.4270,0,-0.1427,0.0000,0.0000,17.30,17.20,20.06
0.600,-0.5128,-7,0.0923,1.1892,0,-0.1189,0.0000,0.0000,17.30,17.30,20.08
0.620,-0.5128,-47,0.1066,1.1892,0,-0.1189,0.0000,0.0000,17.30,17.20,20.06
0.640,-0.7929,-7,0.1854,0.9487,0,-0.0949,0.0000,0.0000,17.30,17.30,20.07
0.660,-0.7929,-8,0.1626,0.9487,0,-0.0949,0.0000,0.0000,17.30,17.20,20.07
0.680,-0.7929,-200,0.1632,0.9487,0,-0.0949,0.0000,0.0000,17.30,17.30,20.07
0.700,-0.9723,-563,0.3087,0.6991,0,-0.0699,0.0000,0.0000,17.30,17.30,20.07
0.720,-0.9723,-712,0.5162,0.6991,0,-0.0699,0.0000,0.0000,17.40,17.30,20.07
0.740,-0.8937,-448,0.5856,0.4430,0,-0.0443,0.0000,0.0000,17.30,17.20,20.07
0.760,-0.8937,138,0.4347,0.4430,0,-0.0443,0.0000,0.0000,17.30,17.30,20.07
0.780,-0.8937,20,0.0999,0.4430,0,-0.0443,0.0000,0.0000,17.30,17.10,20.07
0.800,-0.6486,-14,0.1183,0.1776,0,-0.0178,0.0000,0.0000,17.30,17.30,20.07
0.820,-0.6486,-6,0.1377,0.1776,0,-0.0178,0.0000,0.0000,17.30,17.30,20.07
0.840,-0.3005,126,0.0635,-0.1026,0,0.0103,0.0000,0.0000,17.30,17.30,20.08
0.860,-0.3005,424,-0.0119,-0.1026,0,0.0103,0.0000,0.0000,17.30,17.30,20.08
0.880,-0.0196,810,-0.2384,-0.4389,0,0.0439,0.0000,0.0000,17.30,17.30,20.07
0.900,-0.0196,657,-0.4589,-0.4389,0,0.0439,0.0000,0.0000,17.30,17.20,20.09
0.920,-0.0196,303,-0.3715,-0.4389,0,0.0439,0.0000,0.0000,17.30,17.20,20.07
0.940,0.2005,288,-0.2132,-0.7588,0,0.0759,0.0000,0.0000,17.30,17.30,20.08
0.960,0.2005,531,-0.2047,-0.7588,0,0.0759,0.0000,0.0000,17.20,17.30,20.07
0.980,0.2907,423,-0.3616,-0.9976,0,0.0998,0.0000,0.0000,17.20,17.30,20.06
1.000,0.2907,-16,-0.2999,-0.9976,0,0.0998,0.0000,0.0000,17.30,17.30,20.07
1.020,0.2907,12,-0.0490,-0.9976,0,0.0998,0.0000,0.0000,17.30,17.40,20.07
1.040,0.3096,-1,-0.0688,-1.2007,0,0.1201,0.0000,0.0000,17.30,17.30,20.07
1.060,0.3096,-23,-0.0614,-1.2007,0,0.1201,0.0000,0.0000,17.30,17.20,20.07
1.080,0.2935,0,-0.0456,-1.3322,0,0.1332,0.0000,0.0000,17.20,17.30,20.06
1.100,0.2935,0,-0.0587,-1.3322,0,0.1332,0.0000,0.0000,17.30,17.30,20.07
1.120,0.2935,0,-0.0587,-1.3322,0,0.1332,0.0000,0.0000,17.30,17.30,20.07
1.140,0.2786,0,-0.0557,-1.3994,0,0.1399,0.0000,0.0000,17.30,17.20,20.08
1.160,0.2786,0,-0.0557,-1.3994,0,0.1399,0.0000,0.0000,17.30,17.30,20.07
1.180,0.2845,0,-0.0569,-1.4624,0,0.1462,0.0000,0.0000,17.20,17.30,20.06
1.200,0.2845,0,-0.0569,-1.4624,0,0.1462,0.0000,0.0000,17.20,17.30,20.07
1.220,0.2845,0,-0.0569,-1.4624,0,0.1462,0.0000,0.0000,17.30,17.30,20.08
1.240,0.3200,0,-0.0640,-1.5694,0,0.1569,0.0000,0.0000,17.30,17.30,20.08
1.260,0.3200,0,-0.0640,-1.5694,0,0.1569,0.0000,0.0000,17.30,17.30,20.07
1.280,0.3690,0,-0.0738,-1.7095,0,0.1709,0.0000,0.0000,17.30,17.30,20.06
1.300,0.3690,0,-0.0738,-1.7095,0,0.1709,0.0000,0.0000,17.20,17.20,20.07
1.320,0.3690,12,-0.0738,-1.7095,0,0.1709,0.0000,0.0000,17.30,17.20,20.07
1.340,0.4111,0,-0.0891,-1.8509,0,0.1851,0.0000,0.0000,17.30,17.20,20.07
1.360,0.4111,-3,-0.0822,-1.8509,0,0.1851,0.0000,0.0000,17.30,17.30,20.08
1.380,0.4100,-7,-0.0803,-2.0580,0,0.2058,0.0000,0.0000,17.30,17.30,20.07
1.400,0.4100,0,-0.0780,-2.0580,0,0.2058,0.0000,0.0000,17.30,17.30,20.08
1.420,0.4100,0,-0.0820,-2.0580,0,0.2058,0.0000,0.0000,17.30,17.30,20.07
1.440,0.4098,0,-0.0820,-2.2719,0,0.2272,0.0000,0.0000,17.30,17.40,20.07
1.460,0.4098,0,-0.0820,-2.2719,0,0.2272,0.0000,0.0000,17.40,17.20,20.08
1.480,0.4003,0,-0.0801,-2.3952,0,0.2395,0.0000,0.0000,17.30,17.30,20.08
1.500,0.4003,0,-0.0801,-2.3952,0,0.2395,0.0000,0.0000,17.30,17.30,20.07
1.520,0.4003,-2,-0.0801,-2.3952,0,0.2395,0.0000,0.0000,17.30,17.30,20.07
1.540,0.4248,0,-0.0838,-2.4473,0,0.2447,0.0000,0.0000,17.30,17.30,20.07
1.560,0.4248,0,-0.0850,-2.4473,0,0.2447,0.0000,0.0000,17.30,17.30,20.07
1.580,0.4634,0,-0.0927,-2.4254,0,0.2425,0.0000,0.0000,17.30,17.30,20.08
1.600,0.4634,0,-0.0927,-2.4254,0,0.2425,0.0000,0.0000,17.30,17.20,20.07
1.620,0.4634,0,-0.0927,-2.4254,0,0.2425,0.0000,0.0000,17.30,17.20,20.08
1.640,0.5092,0,-0.1018,-2.3020,0,0.2302,0.0000,0.0000,17.40,17.30,20.08
1.660,0.5092,11,-0.1018,-2.3020,0,0.2302,0.0000,0.0000,17.30,17.20,20.08
1.680,0.5173,8,-0.1098,-2.2006,0,0.2201,0.0000,0.0000,17.30,17.30,20.08
1.700,0.5173,2,-0.1080,-2.2006,0,0.2201,0.0000,0.0000,17.30,17.30,20.08
1.720,0.5173,-1,-0.1046,-2.2006,0,0.2201,0.0000,0.0000,17.30,17.30,20.07
1.740,0.4483,-14,-0.0891,-2.1786,0,0.2179,0.0000,0.0000,17.30,17.30,20.08
1.760,0.4483,1,-0.0817,-2.1786,0,0.2179,0.0000,0.0000,17.30,17.30,20.07
1.780,0.3653,0,-0.0736,-2.2237,0,0.2224,0.0000,0.0000,17.30,17.30,20.07
1.800,0.3653,0,-0.0731,-2.2237,0,0.2224,0.0000,0.0000,17.30,17.30,20.07
1.820,0.3653,0,-0.0731,-2.2237,0,0.2224,0.0000,0.0000,17.20,17.20,20.07
1.840,0.3121,0,-0.0624,-2.3486,0,0.2349,0.0000,0.0000,17.30,17.30,20.07
1.860,0.3121,0,-0.0624,-2.3486,0,0.2349,0.0000,0.0000,17.30,17.30,20.07
1.880,0.3057,0,-0.0611,-2.5282,0,0.2528,0.0000,0.0000,17.30,17.30,20.09
1.900,0.3057,0,-0.0611,-2.5282,0,0.2528,0.0000,0.0000,17.30,17.30,20.09
1.920,0.3057,0,-0.0611,-2.5282,0,0.2528,0.0000,0.0000,17.30,17.20,20.07
1.940,0.3569,0,-0.0714,-2.6749,0,0.2675,0.0000,0.0000,17.30,17.20,20.07
1.960,0.3569,0,-0.0714,-2.6749,0,0.2675,0.0000,0.0000,17.30,17.20,20.08
1.980,0.4213,0,-0.0843,-2.7476,0,0.2748,0.0000,0.0000,17.30,17.20,20.07
2.000,0.4213,0,-0.0843,-2.7476,0,0.2748,0.0000,0.0000,17.30,17.30,20.08
2.020,0.4213,0,-0.0843,-2.7476,0,0.2748,0.0000,0.0000,17.30,17.20,20.08
2.040,0.4884,0,-0.0977,-2.7628,0,0.2763,0.0000,0.0000,17.30,17.20,20.09
2.060,0.4884,0,-0.0977,-2.7628,0,0.2763,0.0000,0.0000,17.30,17.30,20.09
2.080,0.5416,6,-0.1083,-2.7808,0,0.2781,0.0000,0.0000,17.30,17.10,20.06
2.100,0.5416,0,-0.1117,-2.7808,0,0.2781,0.0000,0.0000,17.30,17.30,20.09
2.120,0.5416,-1,-0.1083,-2.7808,0,0.2781,0.0000,0.0000,17.30,17.30,20.05
2.140,0.5558,-6,-0.1106,-2.8136,0,0.2814,0.0000,0.0000,17.30,17.20,20.07
2.160,0.5558,0,-0.1077,-2.8136,0,0.2814,0.0000,0.0000,17.30,17.30,20.07
2.180,0.5428,0,-0.1086,-2.8875,0,0.2888,0.0000,0.0000,17.30,17.30,20.06
2.200,0.5428,0,-0.1086,-2.8875,0,0.2888,0.0000,0.0000,17.30,17.30,20.08
2.220,0.5428,0,-0.1086,-2.8875,0,0.2888,0.0000,0.0000,17.30,17.30,20.07
2.240,0.5409,0,-0.1082,-2.9807,0,0.2981,0.0000,0.0000,17.20,17.30,20.07
2.260,0.5409,0,-0.1082,-2.9807,0,0.2981,0.0000,0.0000,17.20,17.20,20.07
2.280,0.5506,0,-0.1101,-3.0643,0,0.3064,0.0000,0.0000,17.30,17.20,20.07
2.300,0.5506,0,-0.1101,-3.0643,0,0.3064,0.0000,0.0000,17.30,17.30,20.08
2.320,0.5506,0,-0.1101,-3.0643,0,0.3064,0.0000,0.0000,17.20,17.30,20.07
2.340,0.5550,0,-0.1110,-3.1206,0,0.3121,0.0000,0.0000,17.30,17.20,20.08
2.360,0.5550,0,-0.1110,-3.1206,0,0.3121,0.0000,0.0000,17.20,17.20,20.09
2.380,0.5505,0,-0.1101,-3.1714,0,0.3171,0.0000,0.0000,17.20,17.20,20.06
2.400,0.5505,1,-0.1101,-3.1714,0,0.3171,0.0000,0.0000,17.20,17.30,20.08
2.420,0.5505,0,-0.1107,-3.1714,0,0.3171,0.0000,0.0000,17.30,17.30,20.08
2.440,0.5290,-2,-0.1058,-3.2401,0,0.3240,0.0000,0.0000,17.30,17.30,20.07
2.460,0.5290,0,-0.1047,-3.2401,0,0.3240,0.0000,0.0000,17.30,17.30,20.07
2.480,0.4830,0,-0.0966,-3.3278,0,0.3328,0.0000,0.0000,17.30,17.20,20.06
2.500,0.4830,0,-0.0966,-3.3278,0,0.3328,0.0000,0.0000,17.30,17.20,20.07
2.520,0.4830,0,-0.0966,-3.3278,0,0.3328,0.0000,0.0000,17.30,17.20,20.07
2.540,0.4440,0,-0.0888,-3.4212,0,0.3421,0.0000,0.0000,17.30,17.20,20.07
2.560,0.4440,0,-0.0888,-3.4212,0,0.3421,0.0000,0.0000,17.30,17.30,20.07
2.580,0.4116,0,-0.0823,-3.4705,0,0.3470,0.0000,0.0000,17.30,17.30,20.06
2.600,0.4116,0,-0.0823,-3.4705,0,0.3470,0.0000,0.0000,17.30,17.20,20.35
2.620,0.4116,0,-0.0823,-3.4705,0,0.3470,0.0000,0.0000,17.30,17.30,20.07
2.640,0.3960,0,-0.0792,-3.5023,0,0.3502,0.0000,0.0000,17.30,17.30,20.08
2.660,0.3960,0,-0.0792,-3.5023,0,0.3502,0.0000,0.0000,17.30,17.30,20.08
2.680,0.3885,0,-0.0777,-3.5036,0,0.3504,0.0000,0.0000,17.30,17.20,20.07
2.700,0.3885,0,-0.0777,-3.5036,0,0.3504,0.0000,0.0000,17.30,17.20,20.07
2.720,0.3885,0,-0.0777,-3.5036,0,0.3504,0.0000,0.0000,17.20,17.30,20.06
2.740,0.3958,0,-0.0792,-3.5022,0,0.3502,0.0000,0.0000,17.20,17.20,20.07
2.760,0.3958,0,-0.0792,-3.5022,0,0.3502,0.0000,0.0000,17.30,17.30,20.07
2.780,0.4098,0,-0.0820,-3.5350,0,0.3535,0.0000,0.0000,17.30,17.20,20.07
2.800,0.4098,0,-0.0820,-3.5350,0,0.3535,0.0000,0.0000,17.30,17.30,20.07
2.820,0.4098,0,-0.0820,-3.5350,0,0.3535,0.0000,0.0000,17.30,17.30,20.07
2.840,0.4371,0,-0.0874,-3.6009,0,0.3601,0.0000,0.0000,17.30,17.20,20.07
2.860,0.4371,0,-0.0874,-3.6009,0,0.3601,0.0000,0.0000,17.30,17.20,20.07
2.880,0.4606,0,-0.0921,-3.6819,0,0.3682,0.0000,0.0000,17.30,17.30,20.06
2.900,0.4606,0,-0.0921,-3.6819,0,0.3682,0.0000,0.0000,17.30,17.30,20.08
2.920,0.4606,0,-0.0921,-3.6819,0,0.3682,0.0000,0.0000,17.20,17.20,20.06
2.940,0.4880,0,-0.0976,-3.7763,0,0.3776,0.0000,0.0000,17.30,17.20,20.07
2.960,0.4880,0,-0.0976,-3.7763,0,0.3776,0.0000,0.0000,17.30,17.20,20.07
2.980,0.5140,0,-0.1028,-3.9068,0,0.3907,0.0000,0.0000,17.30,17.30,20.07
3.000,0.5140,0,-0.1028,-3.9068,0,0.3907,0.0000,0.0000,17.20,17.20,20.07
3.020,0.5140,0,-0.1028,-3.9068,0,0.3907,0.0000,0.0000,17.20,17.20,20.06
3.040,0.5394,0,-0.1079,-4.0303,0,0.4030,0.0000,0.0000,17.40,17.30,20.07
3.060,0.5394,0,-0.1079,-4.0303,0,0.4030,0.0000,0.0000,17.20,17.20,20.07
3.080,0.5564,0,-0.1113,-4.1482,0,0.4148,0.0000,0.0000,17.20,17.30,20.07
3.100,0.5564,0,-0.1113,-4.1482,0,0.4148,0.0000,0.0000,17.30,17.20,20.07
3.120,0.5564,1,-0.1113,-4.1482,0,0.4148,0.0000,0.0000,17.30,17.30,20.07
3.140,0.5574,0,-0.1120,-4.2265,0,0.4227,0.0000,0.0000,17.20,17.20,20.07
3.160,0.5574,0,-0.1115,-4.2265,0,0.4227,0.0000,0.0000,17.30,17.20,20.07
3.180,0.5394,0,-0.1079,-4.3158,0,0.4316,0.0000,0.0000,17.20,17.30,20.06
3.200,0.5394,0,-0.1079,-4.3158,0,0.4316,0.0000,0.0000,17.20,17.20,20.07
3.220,0.5394,0,-0.1079,-4.3158,0,0.4316,0.0000,0.0000,17.30,17.30,20.09
3.240,0.4942,0,-0.0988,-4.4105,0,0.4410,0.0000,0.0000,17.30,17.30,20.09
3.260,0.4942,0,-0.0988,-4.4105,0,0.4410,0.0000,0.0000,17.30,17.40,20.09
3.280,0.4431,0,-0.0886,-4.4778,0,0.4478,0.0000,0.0000,17.30,17.20,20.07
3.300,0.4431,0,-0.0886,-4.4778,0,0.4478,0.0000,0.0000,17.30,17.30,20.09
3.320,0.4431,0,-0.0886,-4.4778,0,0.4478,0.0000,0.0000,17.30,17.20,20.07
3.340,0.3992,0,-0.0798,-4.5439,0,0.4544,0.0000,0.0000,17.30,17.30,20.09
3.360,0.3992,0,-0.0798,-4.5439,0,0.4544,0.0000,0.0000,17.30,17.30,20.08
3.380,0.3768,0,-0.0754,-4.6056,0,0.4606,0.0000,0.0000,17.20,17.20,20.07
3.400,0.3768,0,-0.0754,-4.6056,0,0.4606,0.0000,0.0000,17.30,17.30,20.09
3.420,0.3768,0,-0.0754,-4.6056,0,0.4606,0.0000,0.0000,17.30,17.10,20.08
3.440,0.3851,0,-0.0770,-4.6468,0,0.4647,0.0000,0.0000,17.30,17.30,20.08
3.460,0.3851,0,-0.0770,-4.6468,0,0.4647,0.0000,0.0000,17.30,17.30,20.08
3.480,0.4234,0,-0.0847,-4.6963,0,0.4696,0.0000,0.0000,17.30,17.30,20.07
3.500,0.4234,0,-0.0847,-4.6963,0,0.4696,0.0000,0.0000,17.20,17.30,20.07
3.520,0.4234,0,-0.0847,-4.6963,0,0.4696,0.0000,0.0000,17.30,17.30,20.07
3.540,0.4658,0,-0.0932,-4.7660,0,0.4766,0.0000,0.0000,17.20,17.30,20.07
3.560,0.4658,0,-0.0932,-4.7660,0,0.4766,0.0000,0.0000,17.30,17.20,20.07
3.580,0.5116,0,-0.1023,-4.8142,0,0.4814,0.0000,0.0000,17.20,17.30,20.07
3.600,0.5116,0,-0.1023,-4.8142,0,0.4814,0.0000,0.0000,17.20,17.30,20.08
3.620,0.5116,0,-0.1023,-4.8142,0,0.4814,0.0000,0.0000,17.30,17.20,20.07
3.640,0.5402,0,-0.1080,-4.8512,0,0.4851,0.0000,0.0000,17.30,17.40,20.08
3.660,0.5402,0,-0.1080,-4.8512,0,0.4851,0.0000,0.0000,17.30,17.20,20.07
3.680,0.5574,0,-0.1115,-4.8620,0,0.4862,0.0000,0.0000,17.20,17.30,20.07
3.700,0.5574,0,-0.1115,-4.8620,0,0.4862,0.0000,0.0000,17.40,17.20,20.09
3.720,0.5574,0,-0.1115,-4.8620,0,0.4862,0.0000,0.0000,17.20,17.20,20.08
3.740,0.5546,0,-0.1109,-4.8482,0,0.4848,0.0000,0.0000,17.20,17.20,20.07
3.760,0.5546,0,-0.1109,-4.8482,0,0.4848,0.0000,0.0000,17.30,17.30,20.07
3.780,0.5429,0,-0.1086,-4.7935,0,0.4793,0.0000,0.0000,17.30,17.20,20.06
3.800,0.5429,0,-0.1086,-4.7935,0,0.4793,0.0000,0.0000,17.20,17.20,20.07
3.820,0.5429,2,-0.1086,-4.7935,0,0.4793,0.0000,0.0000,17.30,17.30,20.07
3.840,0.5067,0,-0.1025,-4.7223,0,0.4722,0.0000,0.0000,17.30,17.20,20.06
3.860,0.5067,0,-0.1013,-4.7223,0,0.4722,0.0000,0.0000,17.20,17.30,20.07
3.880,0.4544,0,-0.0909,-4.6398,0,0.4640,0.0000,0.0000,17.30,17.20,20.07
3.900,0.4544,0,-0.0909,-4.6398,0,0.4640,0.0000,0.0000,17.30,17.20,20.09
3.920,0.4544,0,-0.0909,-4.6398,0,0.4640,0.0000,0.0000,17.30,17.20,20.09
3.940,0.3992,0,-0.0798,-4.5439,0,0.4544,0.0000,0.0000,17.30,17.20,20.07
3.960,0.3992,0,-0.0798,-4.5439,0,0.4544,0.0000,0.0000,17.30,17.30,20.09
3.980,0.3583,0,-0.0717,-4.4092,0,0.4409,0.0000,0.0000,17.20,17.20,20.07
4.000,0.3583,0,-0.0717,-4.4092,0,0.4409,0.0000,0.0000,17.20,17.20,20.09
4.020,0.3583,0,-0.0717,-4.4092,0,0.4409,0.0000,0.0000,17.20,17.30,20.09
4.040,0.3434,0,-0.0687,-4.1910,0,0.4191,0.0000,0.0000,17.20,17.20,20.07
4.060,0.3434,0,-0.0687,-4.1910,0,0.4191,0.0000,0.0000,17.30,17.30,20.09
4.080,0.3659,0,-0.0732,-3.8725,0,0.3873,0.0000,0.0000,17.30,17.20,20.08
4.100,0.3659,0,-0.0732,-3.8725,0,0.3873,0.0000,0.0000,17.20,17.30,20.07
4.120,0.3659,0,-0.0732,-3.8725,0,0.3873,0.0000,0.0000,17.20,17.20,20.07
4.140,0.4294,0,-0.0859,-3.4813,0,0.3481,0.0000,0.0000,17.30,17.20,20.06
4.160,0.4294,0,-0.0859,-3.4813,0,0.3481,0.0000,0.0000,17.30,17.30,20.07
4.180,0.5143,0,-0.1029,-3.0575,0,0.3057,0.0000,0.0000,17.30,17.20,20.07
4.200,0.5143,0,-0.1029,-3.0575,0,0.3057,0.0000,0.0000,17.20,17.20,20.07
4.220,0.5143,0,-0.1029,-3.0575,0,0.3057,0.0000,0.0000,17.20,17.30,20.07
4.240,0.6210,0,-0.1242,-2.6577,0,0.2658,0.0000,0.0000,17.30,17.20,20.07
4.260,0.6210,0,-0.1242,-2.6577,0,0.2658,0.0000,0.0000,17.30,17.30,20.07
4.280,0.7518,0,-0.1504,-2.2744,0,0.2274,0.0000,0.0000,17.40,17.30,20.07
4.300,0.7518,0,-0.1504,-2.2744,0,0.2274,0.0000,0.0000,17.30,17.20,20.08
4.320,0.7518,0,-0.1504,-2.2744,0,0.2274,0.0000,0.0000,17.20,17.30,20.07
4.340,0.8814,0,-0.1763,-1.9629,0,0.1963,0.0000,0.0000,17.30,17.20,20.07
4.360,0.8814,33,-0.1763,-1.9629,0,0.1963,0.0000,0.0000,17.30,17.20,20.07
4.380,0.9688,29,-0.2126,-1.7239,0,0.1724,0.0000,0.0000,17.20,17.30,20.06
4.400,0.9688,99,-0.2103,-1.7239,0,0.1724,0.0000,0.0000,17.30,17.20,20.07
4.420,0.9688,155,-0.2503,-1.7239,0,0.1724,0.0000,0.0000,17.20,17.20,20.07
4.440,0.9023,19,-0.2690,-1.5377,0,0.1538,0.0000,0.0000,17.20,17.30,20.07
4.460,0.9023,-14,-0.1913,-1.5377,0,0.1538,0.0000,0.0000,17.20,17.20,20.08
4.480,0.7273,-10,-0.1375,-1.3805,0,0.1380,0.0000,0.0000,17.20,17.30,20.06
4.500,0.7273,-4,-0.1398,-1.3805,0,0.1380,0.0000,0.0000,17.20,17.20,20.07
4.520,0.7273,-1,-0.1432,-1.3805,0,0.1380,0.0000,0.0000,17.20,17.20,20.07
4.540,0.5142,0,-0.1023,-1.2094,0,0.1209,0.0000,0.0000,17.20,17.20,20.07
4.560,0.5142,0,-0.1028,-1.2094,0,0.1209,0.0000,0.0000,17.30,17.30,20.07
4.580,0.3163,0,-0.0633,-0.9709,0,0.0971,0.0000,0.0000,17.20,17.20,20.06
4.600,0.3163,0,-0.0633,-0.9709,0,0.0971,0.0000,0.0000,17.30,17.20,20.09
4.620,0.3163,0,-0.0633,-0.9709,0,0.0971,0.0000,0.0000,17.20,17.20,20.09
4.640,0.1472,0,-0.0294,-0.6267,0,0.0627,0.0000,0.0000,17.30,17.30,20.07
4.660,0.1472,0,-0.0294,-0.6267,0,0.0627,0.0000,0.0000,17.20,17.30,20.09
4.680,0.0359,-2,-0.0072,-0.2496,0,0.0250,0.0000,0.0000,17.20,17.20,20.06
4.700,0.0359,-4,-0.0060,-0.2496,0,0.0250,0.0000,0.0000,17.30,17.30,20.07
4.720,0.0359,-15,-0.0049,-0.2496,0,0.0250,0.0000,0.0000,17.20,17.30,20.07
4.740,0.0082,-1,0.0069,0.0658,0,-0.0066,0.0000,0.0000,17.20,17.30,20.07
4.760,0.0082,0,-0.0011,0.0658,0,-0.0066,0.0000,0.0000,17.20,17.20,20.07
4.780,0.0501,1,-0.0100,0.3526,0,-0.0353,0.0000,0.0000,17.30,17.30,20.06
4.800,0.0501,2,-0.0106,0.3526,0,-0.0353,0.0000,0.0000,17.20,17.20,20.07
4.820,0.0501,1,-0.0112,0.3526,0,-0.0353,0.0000,0.0000,17.20,17.20,20.07
4.840,0.1510,0,-0.0308,0.6299,0,-0.0630,0.0000,0.0000,17.20,17.20,20.07
4.860,0.1510,0,-0.0302,0.6299,0,-0.0630,0.0000,0.0000,17.30,17.30,20.07
4.880,0.3019,-110,-0.0604,0.9391,2,-0.0939,0.0000,0.0000,17.30,17.20,20.06
4.900,0.3019,-665,0.0025,0.9391,-13,-0.0951,0.0000,0.0000,17.20,17.40,20.08
4.920,0.3019,-866,0.3196,0.9391,-20,-0.0865,0.0000,0.0000,17.20,17.20,20.07
4.940,0.5758,-502,0.3797,1.2317,-9,-0.1117,0.0000,0.0000,17.20,17.20,20.07
4.960,0.5758,-4,0.1717,1.2317,-5,-0.1180,0.0000,0.0000,17.20,17.20,20.07
4.980,0.9484,-40,-0.1874,1.4599,3,-0.1431,0.0000,0.0000,17.30,17.10,20.09
5.000,0.9484,63,-0.1668,1.4599,0,-0.1477,0.0000,0.0000,17.30,17.20,20.08
5.020,0.9484,-12,-0.2257,1.4599,-1,-0.1460,0.0000,0.0000,17.30,17.30,20.09
5.040,1.4041,331,-0.2740,1.6399,-1,-0.1634,0.0000,0.0000,17.20,17.30,20.08
5.060,1.4041,937,-0.4700,1.6399,-1,-0.1634,0.0000,0.0000,17.30,17.20,20.09
5.080,1.6707,893,-0.8696,1.7668,0,-0.1761,0.0000,0.0000,17.20,17.30,20.09
5.100,1.6707,341,-0.8444,1.7668,1,-0.1767,0.0000,0.0000,17.30,17.20,20.08
5.120,1.6707,-373,-0.5290,1.7668,0,-0.1772,0.0000,0.0000,17.30,17.30,20.07
5.140,1.7779,-748,-0.1424,1.8381,0,-0.1838,0.0000,0.0000,17.30,17.20,20.09
5.160,1.7779,-255,0.0719,1.8381,0,-0.1838,0.0000,0.0000,17.30,17.30,20.07
5.180,1.6458,448,-0.1835,1.8539,0,-0.1854,0.0000,0.0000,17.30,17.30,20.07
5.200,1.6458,110,-0.5852,1.8539,1,-0.1854,0.0000,0.0000,17.30,17.20,20.08
5.220,1.6458,-46,-0.3920,1.8539,0,-0.1860,0.0000,0.0000,17.30,17.20,20.08
5.240,1.3455,-1114,-0.2428,1.8205,0,-0.1821,0.0000,0.0000,17.20,17.20,20.08
5.260,1.3455,-1143,0.3675,1.8205,0,-0.1821,0.0000,0.0000,17.30,17.30,20.08
5.280,1.0529,-554,0.4426,1.7820,0,-0.1782,0.0000,0.0000,17.20,17.30,20.08
5.300,1.0529,27,0.1060,1.7820,0,-0.1782,0.0000,0.0000,17.30,17.30,20.05
